SpanID: cda87f8c3e8735d6, SpanName: http:/inside_payment/pay, SpanKind: SERVER, Timestamp:1693817092899000, SpanDuration: 202.767ms
------SpanID: a94695fd3cdad6ae, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693817081771000, SpanDuration: 9.0ms
------SpanID: a94695fd3cdad6ae, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693817081773000, SpanDuration: 7.0ms
------SpanID: 429cc6c70d77e635, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081781000, SpanDuration: 5.0ms
------SpanID: 429cc6c70d77e635, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081783000, SpanDuration: 3.0ms
------SpanID: fe8055d225563663, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081787000, SpanDuration: 15.0ms
------SpanID: fe8055d225563663, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081791000, SpanDuration: 10.0ms
--SpanID: cf8c42a0a3133352, SpanName: http:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1693817081739000, SpanDuration: 67.0ms
----SpanID: 20d33a4722098dfd, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693817081741000, SpanDuration: 63.0ms
------SpanID: 8631cc8d7cd45c5c, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817081745000, SpanDuration: 6.0ms
------SpanID: 8631cc8d7cd45c5c, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817081747000, SpanDuration: 3.0ms
------SpanID: 341243d48fc40a82, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817081751000, SpanDuration: 5.0ms
------SpanID: 341243d48fc40a82, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817081754000, SpanDuration: 2.0ms
------SpanID: a4e8ced69d17a2cf, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081758000, SpanDuration: 6.0ms
------SpanID: a4e8ced69d17a2cf, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081759000, SpanDuration: 4.0ms
------SpanID: 952559338ff3e01c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081765000, SpanDuration: 5.0ms
------SpanID: 952559338ff3e01c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081766000, SpanDuration: 4.0ms
------SpanID: a94695fd3cdad6ae, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693817081771000, SpanDuration: 9.0ms
------SpanID: a94695fd3cdad6ae, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693817081773000, SpanDuration: 7.0ms
------SpanID: 429cc6c70d77e635, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081781000, SpanDuration: 5.0ms
------SpanID: 429cc6c70d77e635, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081783000, SpanDuration: 3.0ms
------SpanID: fe8055d225563663, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081787000, SpanDuration: 15.0ms
------SpanID: fe8055d225563663, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081791000, SpanDuration: 10.0ms
----SpanID: 20d33a4722098dfd, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693817081743000, SpanDuration: 60.0ms
------SpanID: 8631cc8d7cd45c5c, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817081745000, SpanDuration: 6.0ms
------SpanID: 8631cc8d7cd45c5c, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817081747000, SpanDuration: 3.0ms
------SpanID: 341243d48fc40a82, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817081751000, SpanDuration: 5.0ms
------SpanID: 341243d48fc40a82, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817081754000, SpanDuration: 2.0ms
------SpanID: a4e8ced69d17a2cf, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081758000, SpanDuration: 6.0ms
------SpanID: a4e8ced69d17a2cf, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081759000, SpanDuration: 4.0ms
------SpanID: 952559338ff3e01c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081765000, SpanDuration: 5.0ms
------SpanID: 952559338ff3e01c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081766000, SpanDuration: 4.0ms
------SpanID: a94695fd3cdad6ae, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693817081771000, SpanDuration: 9.0ms
------SpanID: a94695fd3cdad6ae, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693817081773000, SpanDuration: 7.0ms
------SpanID: 429cc6c70d77e635, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081781000, SpanDuration: 5.0ms
------SpanID: 429cc6c70d77e635, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081783000, SpanDuration: 3.0ms
------SpanID: fe8055d225563663, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081787000, SpanDuration: 15.0ms
------SpanID: fe8055d225563663, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081791000, SpanDuration: 10.0ms
--SpanID: 627e5653bb264c20, SpanName: http:/seat/getseat, SpanKind: CLIENT, Timestamp:1693817081810000, SpanDuration: 46.0ms
----SpanID: 861e9678ee4fad50, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817081814000, SpanDuration: 15.0ms
------SpanID: bf7fa5a84937d2ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081820000, SpanDuration: 7.0ms
------SpanID: bf7fa5a84937d2ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081822000, SpanDuration: 4.0ms
----SpanID: 861e9678ee4fad50, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693817081816000, SpanDuration: 12.0ms
------SpanID: bf7fa5a84937d2ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081820000, SpanDuration: 7.0ms
------SpanID: bf7fa5a84937d2ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081822000, SpanDuration: 4.0ms
----SpanID: fe39ae494dc53c2b, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693817081830000, SpanDuration: 8.0ms
----SpanID: fe39ae494dc53c2b, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693817081832000, SpanDuration: 5.0ms
----SpanID: 2045ef7c3eadc9fa, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817081838000, SpanDuration: 14.0ms
------SpanID: 8f0025c2a6545833, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081843000, SpanDuration: 6.0ms
------SpanID: 8f0025c2a6545833, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081844000, SpanDuration: 4.0ms
----SpanID: 2045ef7c3eadc9fa, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693817081840000, SpanDuration: 11.0ms
------SpanID: 8f0025c2a6545833, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081843000, SpanDuration: 6.0ms
------SpanID: 8f0025c2a6545833, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081844000, SpanDuration: 4.0ms
--SpanID: 627e5653bb264c20, SpanName: http:/seat/getseat, SpanKind: SERVER, Timestamp:1693817081812000, SpanDuration: 43.0ms
----SpanID: 861e9678ee4fad50, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817081814000, SpanDuration: 15.0ms
------SpanID: bf7fa5a84937d2ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081820000, SpanDuration: 7.0ms
------SpanID: bf7fa5a84937d2ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081822000, SpanDuration: 4.0ms
----SpanID: 861e9678ee4fad50, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693817081816000, SpanDuration: 12.0ms
------SpanID: bf7fa5a84937d2ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081820000, SpanDuration: 7.0ms
------SpanID: bf7fa5a84937d2ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081822000, SpanDuration: 4.0ms
----SpanID: fe39ae494dc53c2b, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693817081830000, SpanDuration: 8.0ms
----SpanID: fe39ae494dc53c2b, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693817081832000, SpanDuration: 5.0ms
----SpanID: 2045ef7c3eadc9fa, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817081838000, SpanDuration: 14.0ms
------SpanID: 8f0025c2a6545833, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081843000, SpanDuration: 6.0ms
------SpanID: 8f0025c2a6545833, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081844000, SpanDuration: 4.0ms
----SpanID: 2045ef7c3eadc9fa, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693817081840000, SpanDuration: 11.0ms
------SpanID: 8f0025c2a6545833, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081843000, SpanDuration: 6.0ms
------SpanID: 8f0025c2a6545833, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081844000, SpanDuration: 4.0ms
--SpanID: 39b65d5464e1f002, SpanName: http:/orderother/create, SpanKind: CLIENT, Timestamp:1693817081862000, SpanDuration: 68.0ms
----SpanID: e4ccc1d3d0b9b1e0, SpanName: http:/verifylogintoken/ca7b954c-524c-464e-89df-9f7, SpanKind: CLIENT, Timestamp:1693817081876000, SpanDuration: 45.0ms
----SpanID: e4ccc1d3d0b9b1e0, SpanName: http:/verifylogintoken/ca7b954c-524c-464e-89df-9f7, SpanKind: SERVER, Timestamp:1693817081910000, SpanDuration: 4.0ms
--SpanID: 39b65d5464e1f002, SpanName: http:/orderother/create, SpanKind: SERVER, Timestamp:1693817081864000, SpanDuration: 65.0ms
----SpanID: e4ccc1d3d0b9b1e0, SpanName: http:/verifylogintoken/ca7b954c-524c-464e-89df-9f7, SpanKind: CLIENT, Timestamp:1693817081876000, SpanDuration: 45.0ms
----SpanID: e4ccc1d3d0b9b1e0, SpanName: http:/verifylogintoken/ca7b954c-524c-464e-89df-9f7, SpanKind: SERVER, Timestamp:1693817081910000, SpanDuration: 4.0ms
--SpanID: 877cc37ecb29dc24, SpanName: http:/account/findbyid, SpanKind: CLIENT, Timestamp:1693817081933000, SpanDuration: 11.0ms
--SpanID: 877cc37ecb29dc24, SpanName: http:/account/findbyid, SpanKind: SERVER, Timestamp:1693817081936000, SpanDuration: 6.0ms
--SpanID: 52e2226d2df650a6, SpanName: http:/notification/order_cancel_success, SpanKind: CLIENT, Timestamp:1693817081946000, SpanDuration: 988.0ms
--SpanID: 52e2226d2df650a6, SpanName: http:/notification/order_cancel_success, SpanKind: SERVER, Timestamp:1693817082010000, SpanDuration: 906.0ms
==================================
SpanID: 612430083659ef9c, SpanName: http:/food/getfood, SpanKind: SERVER, Timestamp:1693817076507000, SpanDuration: 570.131ms
--SpanID: b349e91f1069e345, SpanName: http:/foodmap/gettrainfoodoftrip, SpanKind: CLIENT, Timestamp:1693817076603000, SpanDuration: 185.0ms
--SpanID: b349e91f1069e345, SpanName: http:/foodmap/gettrainfoodoftrip, SpanKind: SERVER, Timestamp:1693817076688000, SpanDuration: 92.0ms
--SpanID: acaf33413f5330a8, SpanName: http:/travel/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817076806000, SpanDuration: 169.0ms
--SpanID: acaf33413f5330a8, SpanName: http:/travel/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693817076905000, SpanDuration: 68.0ms
--SpanID: a9b6cbcb2b009664, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817076976000, SpanDuration: 19.0ms
----SpanID: 8623c545e0f57f28, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817076982000, SpanDuration: 8.0ms
----SpanID: 8623c545e0f57f28, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817076983000, SpanDuration: 6.0ms
--SpanID: a9b6cbcb2b009664, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693817076978000, SpanDuration: 13.0ms
----SpanID: 8623c545e0f57f28, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817076982000, SpanDuration: 8.0ms
----SpanID: 8623c545e0f57f28, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817076983000, SpanDuration: 6.0ms
--SpanID: ad20257e5c32ebe8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817076997000, SpanDuration: 12.0ms
--SpanID: ad20257e5c32ebe8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817076999000, SpanDuration: 7.0ms
--SpanID: 434a8da3a370cd00, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817077010000, SpanDuration: 7.0ms
--SpanID: 434a8da3a370cd00, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817077013000, SpanDuration: 4.0ms
--SpanID: 609edb8f0c038995, SpanName: http:/foodmap/getfoodstoresofstation, SpanKind: CLIENT, Timestamp:1693817077022000, SpanDuration: 24.0ms
--SpanID: 609edb8f0c038995, SpanName: http:/foodmap/getfoodstoresofstation, SpanKind: SERVER, Timestamp:1693817077024000, SpanDuration: 20.0ms
--SpanID: 680f2eea0b6ef787, SpanName: http:/foodmap/getfoodstoresofstation, SpanKind: CLIENT, Timestamp:1693817077047000, SpanDuration: 8.0ms
--SpanID: 680f2eea0b6ef787, SpanName: http:/foodmap/getfoodstoresofstation, SpanKind: SERVER, Timestamp:1693817077048000, SpanDuration: 6.0ms
==================================
SpanID: 17a9fb37164697b4, SpanName: http:/contacts/findcontacts, SpanKind: SERVER, Timestamp:1693817076501000, SpanDuration: 184.99ms
--SpanID: 47a19852fb0d5975, SpanName: http:/verifylogintoken/ca7b954c-524c-464e-89df-9f7, SpanKind: CLIENT, Timestamp:1693817076576000, SpanDuration: 37.0ms
--SpanID: 47a19852fb0d5975, SpanName: http:/verifylogintoken/ca7b954c-524c-464e-89df-9f7, SpanKind: SERVER, Timestamp:1693817076585000, SpanDuration: 9.0ms
==================================
SpanID: 35914665d7872de6, SpanName: http:/travel2/query, SpanKind: SERVER, Timestamp:1693817074069000, SpanDuration: 2273.87ms
--SpanID: f48791128b695be8, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693817074153000, SpanDuration: 568.0ms
----SpanID: a718dabb250d9497, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817074352000, SpanDuration: 348.0ms
------SpanID: 81f707bedb3246e2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817074521000, SpanDuration: 155.0ms
------SpanID: 81f707bedb3246e2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817074595000, SpanDuration: 75.0ms
----SpanID: a718dabb250d9497, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817074441000, SpanDuration: 256.0ms
------SpanID: 81f707bedb3246e2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817074521000, SpanDuration: 155.0ms
------SpanID: 81f707bedb3246e2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817074595000, SpanDuration: 75.0ms
--SpanID: f48791128b695be8, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693817074258000, SpanDuration: 459.0ms
----SpanID: a718dabb250d9497, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817074352000, SpanDuration: 348.0ms
------SpanID: 81f707bedb3246e2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817074521000, SpanDuration: 155.0ms
------SpanID: 81f707bedb3246e2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817074595000, SpanDuration: 75.0ms
----SpanID: a718dabb250d9497, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817074441000, SpanDuration: 256.0ms
------SpanID: 81f707bedb3246e2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817074521000, SpanDuration: 155.0ms
------SpanID: 81f707bedb3246e2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817074595000, SpanDuration: 75.0ms
--SpanID: 9052da3a5905a46c, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693817074732000, SpanDuration: 26.0ms
----SpanID: a33bb8bea45b9755, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817074738000, SpanDuration: 18.0ms
------SpanID: ad7790af68d618f8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817074744000, SpanDuration: 9.0ms
------SpanID: ad7790af68d618f8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817074747000, SpanDuration: 5.0ms
----SpanID: a33bb8bea45b9755, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817074741000, SpanDuration: 14.0ms
------SpanID: ad7790af68d618f8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817074744000, SpanDuration: 9.0ms
------SpanID: ad7790af68d618f8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817074747000, SpanDuration: 5.0ms
--SpanID: 9052da3a5905a46c, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693817074735000, SpanDuration: 23.0ms
----SpanID: a33bb8bea45b9755, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817074738000, SpanDuration: 18.0ms
------SpanID: ad7790af68d618f8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817074744000, SpanDuration: 9.0ms
------SpanID: ad7790af68d618f8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817074747000, SpanDuration: 5.0ms
----SpanID: a33bb8bea45b9755, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817074741000, SpanDuration: 14.0ms
------SpanID: ad7790af68d618f8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817074744000, SpanDuration: 9.0ms
------SpanID: ad7790af68d618f8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817074747000, SpanDuration: 5.0ms
--SpanID: d1ba1fc2f6d4fd0e, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817074774000, SpanDuration: 136.0ms
--SpanID: d1ba1fc2f6d4fd0e, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817074842000, SpanDuration: 65.0ms
--SpanID: 4ca97b84a7cc610a, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1693817074920000, SpanDuration: 511.0ms
----SpanID: 9d082f909baeca7a, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693817074944000, SpanDuration: 477.0ms
------SpanID: 11c7326d97e92676, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817074959000, SpanDuration: 14.0ms
------SpanID: 11c7326d97e92676, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817074961000, SpanDuration: 11.0ms
------SpanID: 8031a187869b1f71, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817074975000, SpanDuration: 9.0ms
------SpanID: 8031a187869b1f71, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817074977000, SpanDuration: 6.0ms
------SpanID: 797f1ac0406ff297, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817074986000, SpanDuration: 208.0ms
------SpanID: 797f1ac0406ff297, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817075078000, SpanDuration: 113.0ms
------SpanID: 1d4d58698a64bd4d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817075200000, SpanDuration: 12.0ms
------SpanID: 1d4d58698a64bd4d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817075203000, SpanDuration: 7.0ms
------SpanID: 2f6db9a157d384ee, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693817075218000, SpanDuration: 168.0ms
------SpanID: 2f6db9a157d384ee, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693817075300000, SpanDuration: 83.0ms
------SpanID: 70377f23e6d2653e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817075387000, SpanDuration: 7.0ms
------SpanID: 70377f23e6d2653e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817075389000, SpanDuration: 4.0ms
------SpanID: a5af5ade0d2a608f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817075395000, SpanDuration: 8.0ms
------SpanID: a5af5ade0d2a608f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817075398000, SpanDuration: 5.0ms
----SpanID: 9d082f909baeca7a, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693817074947000, SpanDuration: 473.0ms
------SpanID: 11c7326d97e92676, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817074959000, SpanDuration: 14.0ms
------SpanID: 11c7326d97e92676, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817074961000, SpanDuration: 11.0ms
------SpanID: 8031a187869b1f71, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817074975000, SpanDuration: 9.0ms
------SpanID: 8031a187869b1f71, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817074977000, SpanDuration: 6.0ms
------SpanID: 797f1ac0406ff297, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817074986000, SpanDuration: 208.0ms
------SpanID: 797f1ac0406ff297, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817075078000, SpanDuration: 113.0ms
------SpanID: 1d4d58698a64bd4d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817075200000, SpanDuration: 12.0ms
------SpanID: 1d4d58698a64bd4d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817075203000, SpanDuration: 7.0ms
------SpanID: 2f6db9a157d384ee, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693817075218000, SpanDuration: 168.0ms
------SpanID: 2f6db9a157d384ee, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693817075300000, SpanDuration: 83.0ms
------SpanID: 70377f23e6d2653e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817075387000, SpanDuration: 7.0ms
------SpanID: 70377f23e6d2653e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817075389000, SpanDuration: 4.0ms
------SpanID: a5af5ade0d2a608f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817075395000, SpanDuration: 8.0ms
------SpanID: a5af5ade0d2a608f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817075398000, SpanDuration: 5.0ms
--SpanID: 4ca97b84a7cc610a, SpanName: http:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1693817074923000, SpanDuration: 507.0ms
----SpanID: 9d082f909baeca7a, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693817074944000, SpanDuration: 477.0ms
------SpanID: 11c7326d97e92676, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817074959000, SpanDuration: 14.0ms
------SpanID: 11c7326d97e92676, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817074961000, SpanDuration: 11.0ms
------SpanID: 8031a187869b1f71, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817074975000, SpanDuration: 9.0ms
------SpanID: 8031a187869b1f71, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817074977000, SpanDuration: 6.0ms
------SpanID: 797f1ac0406ff297, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817074986000, SpanDuration: 208.0ms
------SpanID: 797f1ac0406ff297, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817075078000, SpanDuration: 113.0ms
------SpanID: 1d4d58698a64bd4d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817075200000, SpanDuration: 12.0ms
------SpanID: 1d4d58698a64bd4d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817075203000, SpanDuration: 7.0ms
------SpanID: 2f6db9a157d384ee, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693817075218000, SpanDuration: 168.0ms
------SpanID: 2f6db9a157d384ee, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693817075300000, SpanDuration: 83.0ms
------SpanID: 70377f23e6d2653e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817075387000, SpanDuration: 7.0ms
------SpanID: 70377f23e6d2653e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817075389000, SpanDuration: 4.0ms
------SpanID: a5af5ade0d2a608f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817075395000, SpanDuration: 8.0ms
------SpanID: a5af5ade0d2a608f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817075398000, SpanDuration: 5.0ms
----SpanID: 9d082f909baeca7a, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693817074947000, SpanDuration: 473.0ms
------SpanID: 11c7326d97e92676, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817074959000, SpanDuration: 14.0ms
------SpanID: 11c7326d97e92676, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817074961000, SpanDuration: 11.0ms
------SpanID: 8031a187869b1f71, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817074975000, SpanDuration: 9.0ms
