SpanID: 636384c770a57cca, SpanName: http:/preserveother, SpanKind: SERVER, Timestamp:1694154349848000, SpanDuration: 2580.051ms
------SpanID: bc909fc0a3422a89, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350923000, SpanDuration: 3.0ms
------SpanID: acaccf020788b47c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350928000, SpanDuration: 5.0ms
------SpanID: acaccf020788b47c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350930000, SpanDuration: 3.0ms
--SpanID: e63cabce8d673db3, SpanName: http:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1694154350876000, SpanDuration: 61.0ms
----SpanID: 4b1dbec30aa654ef, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1694154350878000, SpanDuration: 58.0ms
------SpanID: 4fbf7b1889a05fc3, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350882000, SpanDuration: 6.0ms
------SpanID: 4fbf7b1889a05fc3, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350885000, SpanDuration: 2.0ms
------SpanID: 1a8791fbdc067b37, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350889000, SpanDuration: 7.0ms
------SpanID: 1a8791fbdc067b37, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350891000, SpanDuration: 3.0ms
------SpanID: ddf3e94ec9cc034b, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350897000, SpanDuration: 6.0ms
------SpanID: ddf3e94ec9cc034b, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350898000, SpanDuration: 4.0ms
------SpanID: 6c155e9d5ac601ab, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350904000, SpanDuration: 7.0ms
------SpanID: 6c155e9d5ac601ab, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350905000, SpanDuration: 6.0ms
------SpanID: 034d39b997723dd3, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694154350912000, SpanDuration: 8.0ms
------SpanID: 034d39b997723dd3, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694154350914000, SpanDuration: 5.0ms
------SpanID: bc909fc0a3422a89, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350921000, SpanDuration: 6.0ms
------SpanID: bc909fc0a3422a89, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350923000, SpanDuration: 3.0ms
------SpanID: acaccf020788b47c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350928000, SpanDuration: 5.0ms
------SpanID: acaccf020788b47c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350930000, SpanDuration: 3.0ms
----SpanID: 4b1dbec30aa654ef, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1694154350880000, SpanDuration: 55.0ms
------SpanID: 4fbf7b1889a05fc3, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350882000, SpanDuration: 6.0ms
------SpanID: 4fbf7b1889a05fc3, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350885000, SpanDuration: 2.0ms
------SpanID: 1a8791fbdc067b37, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350889000, SpanDuration: 7.0ms
------SpanID: 1a8791fbdc067b37, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350891000, SpanDuration: 3.0ms
------SpanID: ddf3e94ec9cc034b, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350897000, SpanDuration: 6.0ms
------SpanID: ddf3e94ec9cc034b, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350898000, SpanDuration: 4.0ms
------SpanID: 6c155e9d5ac601ab, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350904000, SpanDuration: 7.0ms
------SpanID: 6c155e9d5ac601ab, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350905000, SpanDuration: 6.0ms
------SpanID: 034d39b997723dd3, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694154350912000, SpanDuration: 8.0ms
------SpanID: 034d39b997723dd3, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694154350914000, SpanDuration: 5.0ms
------SpanID: bc909fc0a3422a89, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350921000, SpanDuration: 6.0ms
------SpanID: bc909fc0a3422a89, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350923000, SpanDuration: 3.0ms
------SpanID: acaccf020788b47c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350928000, SpanDuration: 5.0ms
------SpanID: acaccf020788b47c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350930000, SpanDuration: 3.0ms
--SpanID: b10abedc4b6a8813, SpanName: http:/seat/getseat, SpanKind: CLIENT, Timestamp:1694154350941000, SpanDuration: 64.0ms
----SpanID: f7fbb17cc45c291a, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350951000, SpanDuration: 28.0ms
------SpanID: df504f30da7ef634, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350957000, SpanDuration: 19.0ms
------SpanID: df504f30da7ef634, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350959000, SpanDuration: 16.0ms
----SpanID: f7fbb17cc45c291a, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350952000, SpanDuration: 26.0ms
------SpanID: df504f30da7ef634, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350957000, SpanDuration: 19.0ms
------SpanID: df504f30da7ef634, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350959000, SpanDuration: 16.0ms
----SpanID: 9b4458eb9af2878f, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694154350980000, SpanDuration: 7.0ms
----SpanID: 9b4458eb9af2878f, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694154350981000, SpanDuration: 5.0ms
----SpanID: 76391169f573fd7d, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350988000, SpanDuration: 14.0ms
------SpanID: 365a38030244be56, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350992000, SpanDuration: 6.0ms
------SpanID: 365a38030244be56, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350993000, SpanDuration: 4.0ms
----SpanID: 76391169f573fd7d, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350989000, SpanDuration: 11.0ms
------SpanID: 365a38030244be56, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350992000, SpanDuration: 6.0ms
------SpanID: 365a38030244be56, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350993000, SpanDuration: 4.0ms
--SpanID: b10abedc4b6a8813, SpanName: http:/seat/getseat, SpanKind: SERVER, Timestamp:1694154350943000, SpanDuration: 61.0ms
----SpanID: f7fbb17cc45c291a, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350951000, SpanDuration: 28.0ms
------SpanID: df504f30da7ef634, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350957000, SpanDuration: 19.0ms
------SpanID: df504f30da7ef634, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350959000, SpanDuration: 16.0ms
----SpanID: f7fbb17cc45c291a, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350952000, SpanDuration: 26.0ms
------SpanID: df504f30da7ef634, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350957000, SpanDuration: 19.0ms
------SpanID: df504f30da7ef634, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350959000, SpanDuration: 16.0ms
----SpanID: 9b4458eb9af2878f, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694154350980000, SpanDuration: 7.0ms
----SpanID: 9b4458eb9af2878f, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694154350981000, SpanDuration: 5.0ms
----SpanID: 76391169f573fd7d, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350988000, SpanDuration: 14.0ms
------SpanID: 365a38030244be56, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350992000, SpanDuration: 6.0ms
------SpanID: 365a38030244be56, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350993000, SpanDuration: 4.0ms
----SpanID: 76391169f573fd7d, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350989000, SpanDuration: 11.0ms
------SpanID: 365a38030244be56, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350992000, SpanDuration: 6.0ms
------SpanID: 365a38030244be56, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350993000, SpanDuration: 4.0ms
--SpanID: 6d0e51ac4560772c, SpanName: http:/orderother/create, SpanKind: CLIENT, Timestamp:1694154351011000, SpanDuration: 76.0ms
----SpanID: e945e3f4c5f07747, SpanName: http:/verifylogintoken/e7e2ee79-7164-45ed-96d4-92f, SpanKind: CLIENT, Timestamp:1694154351025000, SpanDuration: 17.0ms
----SpanID: e945e3f4c5f07747, SpanName: http:/verifylogintoken/e7e2ee79-7164-45ed-96d4-92f, SpanKind: SERVER, Timestamp:1694154351034000, SpanDuration: 6.0ms
--SpanID: 6d0e51ac4560772c, SpanName: http:/orderother/create, SpanKind: SERVER, Timestamp:1694154351013000, SpanDuration: 73.0ms
----SpanID: e945e3f4c5f07747, SpanName: http:/verifylogintoken/e7e2ee79-7164-45ed-96d4-92f, SpanKind: CLIENT, Timestamp:1694154351025000, SpanDuration: 17.0ms
----SpanID: e945e3f4c5f07747, SpanName: http:/verifylogintoken/e7e2ee79-7164-45ed-96d4-92f, SpanKind: SERVER, Timestamp:1694154351034000, SpanDuration: 6.0ms
--SpanID: dd304968181d9353, SpanName: http:/account/findbyid, SpanKind: CLIENT, Timestamp:1694154351090000, SpanDuration: 10.0ms
--SpanID: dd304968181d9353, SpanName: http:/account/findbyid, SpanKind: SERVER, Timestamp:1694154351093000, SpanDuration: 5.0ms
--SpanID: e927b98809e9d3a9, SpanName: http:/notification/order_cancel_success, SpanKind: CLIENT, Timestamp:1694154351101000, SpanDuration: 1318.0ms
--SpanID: e927b98809e9d3a9, SpanName: http:/notification/order_cancel_success, SpanKind: SERVER, Timestamp:1694154351162000, SpanDuration: 1237.0ms
==================================
SpanID: 40dba00df592da44, SpanName: http:/food/getfood, SpanKind: SERVER, Timestamp:1694154311299000, SpanDuration: 396.706ms
--SpanID: b554424297b3b4c4, SpanName: http:/foodmap/gettrainfoodoftrip, SpanKind: CLIENT, Timestamp:1694154311391000, SpanDuration: 153.0ms
--SpanID: b554424297b3b4c4, SpanName: http:/foodmap/gettrainfoodoftrip, SpanKind: SERVER, Timestamp:1694154311468000, SpanDuration: 74.0ms
--SpanID: 540df1d059b23d27, SpanName: http:/travel/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154311559000, SpanDuration: 123.0ms
--SpanID: 540df1d059b23d27, SpanName: http:/travel/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1694154311626000, SpanDuration: 54.0ms
==================================
SpanID: 7875383889948263, SpanName: http:/contacts/findcontacts, SpanKind: SERVER, Timestamp:1694154311290000, SpanDuration: 173.967ms
--SpanID: 1bfd08ddf3d55706, SpanName: http:/verifylogintoken/e7e2ee79-7164-45ed-96d4-92f, SpanKind: CLIENT, Timestamp:1694154311363000, SpanDuration: 33.0ms
--SpanID: 1bfd08ddf3d55706, SpanName: http:/verifylogintoken/e7e2ee79-7164-45ed-96d4-92f, SpanKind: SERVER, Timestamp:1694154311372000, SpanDuration: 13.0ms
==================================
SpanID: 6bfbdf372c587209, SpanName: http:/travel2/query, SpanKind: SERVER, Timestamp:1694154287067000, SpanDuration: 2253.823ms
--SpanID: 97a7f50cba6170a6, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694154287150000, SpanDuration: 525.0ms
----SpanID: d20641586866a49f, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154287298000, SpanDuration: 356.0ms
------SpanID: 84882e20fa0a9d49, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154287449000, SpanDuration: 183.0ms
------SpanID: 84882e20fa0a9d49, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154287526000, SpanDuration: 97.0ms
----SpanID: d20641586866a49f, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154287373000, SpanDuration: 276.0ms
------SpanID: 84882e20fa0a9d49, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154287449000, SpanDuration: 183.0ms
------SpanID: 84882e20fa0a9d49, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154287526000, SpanDuration: 97.0ms
--SpanID: 97a7f50cba6170a6, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694154287222000, SpanDuration: 448.0ms
----SpanID: d20641586866a49f, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154287298000, SpanDuration: 356.0ms
------SpanID: 84882e20fa0a9d49, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154287449000, SpanDuration: 183.0ms
------SpanID: 84882e20fa0a9d49, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154287526000, SpanDuration: 97.0ms
----SpanID: d20641586866a49f, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154287373000, SpanDuration: 276.0ms
------SpanID: 84882e20fa0a9d49, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154287449000, SpanDuration: 183.0ms
------SpanID: 84882e20fa0a9d49, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154287526000, SpanDuration: 97.0ms
--SpanID: 04a73af0f91a23cb, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694154287689000, SpanDuration: 29.0ms
----SpanID: e4f8020e428fb91e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154287695000, SpanDuration: 19.0ms
------SpanID: 07a8f5a15a8f1c5b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154287703000, SpanDuration: 9.0ms
------SpanID: 07a8f5a15a8f1c5b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154287707000, SpanDuration: 5.0ms
----SpanID: e4f8020e428fb91e, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154287699000, SpanDuration: 15.0ms
------SpanID: 07a8f5a15a8f1c5b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154287703000, SpanDuration: 9.0ms
------SpanID: 07a8f5a15a8f1c5b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154287707000, SpanDuration: 5.0ms
--SpanID: 04a73af0f91a23cb, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694154287692000, SpanDuration: 25.0ms
----SpanID: e4f8020e428fb91e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154287695000, SpanDuration: 19.0ms
------SpanID: 07a8f5a15a8f1c5b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154287703000, SpanDuration: 9.0ms
------SpanID: 07a8f5a15a8f1c5b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154287707000, SpanDuration: 5.0ms
----SpanID: e4f8020e428fb91e, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154287699000, SpanDuration: 15.0ms
------SpanID: 07a8f5a15a8f1c5b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154287703000, SpanDuration: 9.0ms
------SpanID: 07a8f5a15a8f1c5b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154287707000, SpanDuration: 5.0ms
--SpanID: 8ebb1d5ab34acaca, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154287747000, SpanDuration: 142.0ms
--SpanID: 8ebb1d5ab34acaca, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154287811000, SpanDuration: 75.0ms
--SpanID: 547cb31c3c22d678, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1694154287898000, SpanDuration: 500.0ms
----SpanID: 62234b510bc9835d, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1694154287923000, SpanDuration: 465.0ms
------SpanID: 0c27bebeba245bf2, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154287938000, SpanDuration: 18.0ms
------SpanID: 0c27bebeba245bf2, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154287941000, SpanDuration: 13.0ms
------SpanID: 42811008240e4526, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154287965000, SpanDuration: 9.0ms
------SpanID: 42811008240e4526, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154287968000, SpanDuration: 5.0ms
------SpanID: 88678e5884e18fe7, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154287978000, SpanDuration: 184.0ms
------SpanID: 88678e5884e18fe7, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154288068000, SpanDuration: 92.0ms
------SpanID: fd78e5b843f7ba3f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154288171000, SpanDuration: 12.0ms
------SpanID: fd78e5b843f7ba3f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154288173000, SpanDuration: 8.0ms
------SpanID: 5165dfada754121d, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694154288187000, SpanDuration: 173.0ms
------SpanID: 5165dfada754121d, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694154288272000, SpanDuration: 85.0ms
------SpanID: 437eda35208289a6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154288361000, SpanDuration: 7.0ms
------SpanID: 437eda35208289a6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154288363000, SpanDuration: 5.0ms
------SpanID: c0922abe02b42164, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154288370000, SpanDuration: 7.0ms
------SpanID: c0922abe02b42164, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154288373000, SpanDuration: 4.0ms
----SpanID: 62234b510bc9835d, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1694154287926000, SpanDuration: 461.0ms
------SpanID: 0c27bebeba245bf2, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154287938000, SpanDuration: 18.0ms
------SpanID: 0c27bebeba245bf2, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154287941000, SpanDuration: 13.0ms
------SpanID: 42811008240e4526, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154287965000, SpanDuration: 9.0ms
------SpanID: 42811008240e4526, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154287968000, SpanDuration: 5.0ms
------SpanID: 88678e5884e18fe7, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154287978000, SpanDuration: 184.0ms
------SpanID: 88678e5884e18fe7, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154288068000, SpanDuration: 92.0ms
------SpanID: fd78e5b843f7ba3f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154288171000, SpanDuration: 12.0ms
------SpanID: fd78e5b843f7ba3f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154288173000, SpanDuration: 8.0ms
------SpanID: 5165dfada754121d, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694154288187000, SpanDuration: 173.0ms
------SpanID: 5165dfada754121d, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694154288272000, SpanDuration: 85.0ms
------SpanID: 437eda35208289a6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154288361000, SpanDuration: 7.0ms
------SpanID: 437eda35208289a6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154288363000, SpanDuration: 5.0ms
------SpanID: c0922abe02b42164, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154288370000, SpanDuration: 7.0ms
------SpanID: c0922abe02b42164, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154288373000, SpanDuration: 4.0ms
--SpanID: 547cb31c3c22d678, SpanName: http:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1694154287900000, SpanDuration: 496.0ms
----SpanID: 62234b510bc9835d, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1694154287923000, SpanDuration: 465.0ms
------SpanID: 0c27bebeba245bf2, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154287938000, SpanDuration: 18.0ms
------SpanID: 0c27bebeba245bf2, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154287941000, SpanDuration: 13.0ms
------SpanID: 42811008240e4526, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154287965000, SpanDuration: 9.0ms
------SpanID: 42811008240e4526, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154287968000, SpanDuration: 5.0ms
------SpanID: 88678e5884e18fe7, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154287978000, SpanDuration: 184.0ms
------SpanID: 88678e5884e18fe7, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154288068000, SpanDuration: 92.0ms
------SpanID: fd78e5b843f7ba3f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154288171000, SpanDuration: 12.0ms
------SpanID: fd78e5b843f7ba3f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154288173000, SpanDuration: 8.0ms
------SpanID: 5165dfada754121d, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694154288187000, SpanDuration: 173.0ms
------SpanID: 5165dfada754121d, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694154288272000, SpanDuration: 85.0ms
------SpanID: 437eda35208289a6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154288361000, SpanDuration: 7.0ms
------SpanID: 437eda35208289a6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154288363000, SpanDuration: 5.0ms
------SpanID: c0922abe02b42164, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154288370000, SpanDuration: 7.0ms
------SpanID: c0922abe02b42164, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154288373000, SpanDuration: 4.0ms
----SpanID: 62234b510bc9835d, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1694154287926000, SpanDuration: 461.0ms
------SpanID: 0c27bebeba245bf2, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154287938000, SpanDuration: 18.0ms
------SpanID: 0c27bebeba245bf2, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154287941000, SpanDuration: 13.0ms
------SpanID: 42811008240e4526, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154287965000, SpanDuration: 9.0ms
------SpanID: 42811008240e4526, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154287968000, SpanDuration: 5.0ms
------SpanID: 88678e5884e18fe7, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154287978000, SpanDuration: 184.0ms
------SpanID: 88678e5884e18fe7, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154288068000, SpanDuration: 92.0ms
------SpanID: fd78e5b843f7ba3f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154288171000, SpanDuration: 12.0ms
------SpanID: fd78e5b843f7ba3f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154288173000, SpanDuration: 8.0ms
------SpanID: 5165dfada754121d, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694154288187000, SpanDuration: 173.0ms
------SpanID: 5165dfada754121d, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694154288272000, SpanDuration: 85.0ms
------SpanID: 437eda35208289a6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154288361000, SpanDuration: 7.0ms
------SpanID: 437eda35208289a6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154288363000, SpanDuration: 5.0ms
------SpanID: c0922abe02b42164, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154288370000, SpanDuration: 7.0ms
------SpanID: c0922abe02b42164, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154288373000, SpanDuration: 4.0ms
--SpanID: 43d2ebae072777a7, SpanName: http:/orderother/calculate, SpanKind: CLIENT, Timestamp:1694154288401000, SpanDuration: 192.0ms
--SpanID: 43d2ebae072777a7, SpanName: http:/orderother/calculate, SpanKind: SERVER, Timestamp:1694154288478000, SpanDuration: 113.0ms
--SpanID: 1756bef085891d5e, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694154288594000, SpanDuration: 23.0ms
----SpanID: 143ac1b4081b0636, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154288600000, SpanDuration: 15.0ms
------SpanID: fafcaadbbed818c9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154288604000, SpanDuration: 8.0ms
------SpanID: fafcaadbbed818c9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154288607000, SpanDuration: 5.0ms
----SpanID: 143ac1b4081b0636, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154288601000, SpanDuration: 13.0ms
------SpanID: fafcaadbbed818c9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154288604000, SpanDuration: 8.0ms
------SpanID: fafcaadbbed818c9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154288607000, SpanDuration: 5.0ms
