SpanID: 48caca21ead1c381, SpanName: http:/inside_payment/pay, SpanKind: SERVER, Timestamp:1693985880479000, SpanDuration: 6203.648ms
------SpanID: 8c49555a7856f0f4, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985873432000, SpanDuration: 3.0ms
------SpanID: 94b0ccce89f3baa6, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873437000, SpanDuration: 7.0ms
------SpanID: 94b0ccce89f3baa6, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873439000, SpanDuration: 4.0ms
------SpanID: 1c2e368bf4a933a1, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873446000, SpanDuration: 6.0ms
------SpanID: 1c2e368bf4a933a1, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873447000, SpanDuration: 4.0ms
------SpanID: 5b797ab1c1c6e908, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693985873453000, SpanDuration: 10.0ms
------SpanID: 5b797ab1c1c6e908, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693985873455000, SpanDuration: 7.0ms
------SpanID: eb6818d4a6a85653, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873464000, SpanDuration: 6.0ms
------SpanID: eb6818d4a6a85653, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873466000, SpanDuration: 3.0ms
------SpanID: e7269aa6df286a1b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873471000, SpanDuration: 6.0ms
------SpanID: e7269aa6df286a1b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873474000, SpanDuration: 3.0ms
--SpanID: 0b47d5f19c8212eb, SpanName: http:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1693985873416000, SpanDuration: 65.0ms
----SpanID: 0bf215870e23be4e, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693985873419000, SpanDuration: 60.0ms
------SpanID: a92ebddeae6a5d24, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985873423000, SpanDuration: 6.0ms
------SpanID: a92ebddeae6a5d24, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985873425000, SpanDuration: 3.0ms
------SpanID: 8c49555a7856f0f4, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985873430000, SpanDuration: 6.0ms
------SpanID: 8c49555a7856f0f4, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985873432000, SpanDuration: 3.0ms
------SpanID: 94b0ccce89f3baa6, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873437000, SpanDuration: 7.0ms
------SpanID: 94b0ccce89f3baa6, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873439000, SpanDuration: 4.0ms
------SpanID: 1c2e368bf4a933a1, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873446000, SpanDuration: 6.0ms
------SpanID: 1c2e368bf4a933a1, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873447000, SpanDuration: 4.0ms
------SpanID: 5b797ab1c1c6e908, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693985873453000, SpanDuration: 10.0ms
------SpanID: 5b797ab1c1c6e908, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693985873455000, SpanDuration: 7.0ms
------SpanID: eb6818d4a6a85653, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873464000, SpanDuration: 6.0ms
------SpanID: eb6818d4a6a85653, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873466000, SpanDuration: 3.0ms
------SpanID: e7269aa6df286a1b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873471000, SpanDuration: 6.0ms
------SpanID: e7269aa6df286a1b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873474000, SpanDuration: 3.0ms
----SpanID: 0bf215870e23be4e, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693985873421000, SpanDuration: 58.0ms
------SpanID: a92ebddeae6a5d24, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985873423000, SpanDuration: 6.0ms
------SpanID: a92ebddeae6a5d24, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985873425000, SpanDuration: 3.0ms
------SpanID: 8c49555a7856f0f4, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985873430000, SpanDuration: 6.0ms
------SpanID: 8c49555a7856f0f4, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985873432000, SpanDuration: 3.0ms
------SpanID: 94b0ccce89f3baa6, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873437000, SpanDuration: 7.0ms
------SpanID: 94b0ccce89f3baa6, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873439000, SpanDuration: 4.0ms
------SpanID: 1c2e368bf4a933a1, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873446000, SpanDuration: 6.0ms
------SpanID: 1c2e368bf4a933a1, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873447000, SpanDuration: 4.0ms
------SpanID: 5b797ab1c1c6e908, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693985873453000, SpanDuration: 10.0ms
------SpanID: 5b797ab1c1c6e908, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693985873455000, SpanDuration: 7.0ms
------SpanID: eb6818d4a6a85653, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873464000, SpanDuration: 6.0ms
------SpanID: eb6818d4a6a85653, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873466000, SpanDuration: 3.0ms
------SpanID: e7269aa6df286a1b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873471000, SpanDuration: 6.0ms
------SpanID: e7269aa6df286a1b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873474000, SpanDuration: 3.0ms
--SpanID: 4d1ee66b90df2e31, SpanName: http:/seat/getseat, SpanKind: CLIENT, Timestamp:1693985873485000, SpanDuration: 45.0ms
----SpanID: a1deff6ac8c03e27, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693985873490000, SpanDuration: 13.0ms
------SpanID: acdf2fe778fc6e37, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873494000, SpanDuration: 7.0ms
------SpanID: acdf2fe778fc6e37, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873496000, SpanDuration: 4.0ms
----SpanID: a1deff6ac8c03e27, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693985873491000, SpanDuration: 11.0ms
------SpanID: acdf2fe778fc6e37, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873494000, SpanDuration: 7.0ms
------SpanID: acdf2fe778fc6e37, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873496000, SpanDuration: 4.0ms
----SpanID: f2b7d79da9ff4f85, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693985873504000, SpanDuration: 6.0ms
----SpanID: f2b7d79da9ff4f85, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693985873505000, SpanDuration: 5.0ms
----SpanID: 42484a3c99b2ce36, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693985873512000, SpanDuration: 15.0ms
------SpanID: 0bcdfb1589fb78c4, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873518000, SpanDuration: 7.0ms
------SpanID: 0bcdfb1589fb78c4, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873519000, SpanDuration: 5.0ms
----SpanID: 42484a3c99b2ce36, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693985873513000, SpanDuration: 13.0ms
------SpanID: 0bcdfb1589fb78c4, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873518000, SpanDuration: 7.0ms
------SpanID: 0bcdfb1589fb78c4, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873519000, SpanDuration: 5.0ms
--SpanID: 4d1ee66b90df2e31, SpanName: http:/seat/getseat, SpanKind: SERVER, Timestamp:1693985873487000, SpanDuration: 42.0ms
----SpanID: a1deff6ac8c03e27, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693985873490000, SpanDuration: 13.0ms
------SpanID: acdf2fe778fc6e37, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873494000, SpanDuration: 7.0ms
------SpanID: acdf2fe778fc6e37, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873496000, SpanDuration: 4.0ms
----SpanID: a1deff6ac8c03e27, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693985873491000, SpanDuration: 11.0ms
------SpanID: acdf2fe778fc6e37, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873494000, SpanDuration: 7.0ms
------SpanID: acdf2fe778fc6e37, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873496000, SpanDuration: 4.0ms
----SpanID: f2b7d79da9ff4f85, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693985873504000, SpanDuration: 6.0ms
----SpanID: f2b7d79da9ff4f85, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693985873505000, SpanDuration: 5.0ms
----SpanID: 42484a3c99b2ce36, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693985873512000, SpanDuration: 15.0ms
------SpanID: 0bcdfb1589fb78c4, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873518000, SpanDuration: 7.0ms
------SpanID: 0bcdfb1589fb78c4, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873519000, SpanDuration: 5.0ms
----SpanID: 42484a3c99b2ce36, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693985873513000, SpanDuration: 13.0ms
------SpanID: 0bcdfb1589fb78c4, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873518000, SpanDuration: 7.0ms
------SpanID: 0bcdfb1589fb78c4, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873519000, SpanDuration: 5.0ms
--SpanID: 3b9a9a407627cacc, SpanName: http:/orderother/create, SpanKind: CLIENT, Timestamp:1693985873535000, SpanDuration: 69.0ms
----SpanID: d05a2f801c3fdbba, SpanName: http:/verifylogintoken/0ddc0342-9b0e-4021-95ec-89f, SpanKind: CLIENT, Timestamp:1693985873551000, SpanDuration: 10.0ms
----SpanID: d05a2f801c3fdbba, SpanName: http:/verifylogintoken/0ddc0342-9b0e-4021-95ec-89f, SpanKind: SERVER, Timestamp:1693985873554000, SpanDuration: 5.0ms
--SpanID: 3b9a9a407627cacc, SpanName: http:/orderother/create, SpanKind: SERVER, Timestamp:1693985873537000, SpanDuration: 66.0ms
----SpanID: d05a2f801c3fdbba, SpanName: http:/verifylogintoken/0ddc0342-9b0e-4021-95ec-89f, SpanKind: CLIENT, Timestamp:1693985873551000, SpanDuration: 10.0ms
----SpanID: d05a2f801c3fdbba, SpanName: http:/verifylogintoken/0ddc0342-9b0e-4021-95ec-89f, SpanKind: SERVER, Timestamp:1693985873554000, SpanDuration: 5.0ms
--SpanID: 6d23a8af573c4f18, SpanName: http:/account/findbyid, SpanKind: CLIENT, Timestamp:1693985873607000, SpanDuration: 9.0ms
--SpanID: 6d23a8af573c4f18, SpanName: http:/account/findbyid, SpanKind: SERVER, Timestamp:1693985873609000, SpanDuration: 6.0ms
--SpanID: 717c011dff08b2b6, SpanName: http:/notification/order_cancel_success, SpanKind: CLIENT, Timestamp:1693985873619000, SpanDuration: 1546.0ms
--SpanID: 717c011dff08b2b6, SpanName: http:/notification/order_cancel_success, SpanKind: SERVER, Timestamp:1693985873695000, SpanDuration: 1455.0ms
==================================
SpanID: a3f2b25b94a6e52d, SpanName: http:/food/getfood, SpanKind: SERVER, Timestamp:1693985870129000, SpanDuration: 489.385ms
--SpanID: 2007138cf15f0d07, SpanName: http:/foodmap/gettrainfoodoftrip, SpanKind: CLIENT, Timestamp:1693985870249000, SpanDuration: 209.0ms
--SpanID: 2007138cf15f0d07, SpanName: http:/foodmap/gettrainfoodoftrip, SpanKind: SERVER, Timestamp:1693985870364000, SpanDuration: 91.0ms
--SpanID: e98f03679436e5c6, SpanName: http:/travel/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693985870473000, SpanDuration: 135.0ms
--SpanID: e98f03679436e5c6, SpanName: http:/travel/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693985870554000, SpanDuration: 52.0ms
==================================
SpanID: d33ed6a16588eeaa, SpanName: http:/contacts/findcontacts, SpanKind: SERVER, Timestamp:1693985870122000, SpanDuration: 199.54ms
--SpanID: a3436a0cb61d5b58, SpanName: http:/verifylogintoken/0ddc0342-9b0e-4021-95ec-89f, SpanKind: CLIENT, Timestamp:1693985870210000, SpanDuration: 44.0ms
--SpanID: a3436a0cb61d5b58, SpanName: http:/verifylogintoken/0ddc0342-9b0e-4021-95ec-89f, SpanKind: SERVER, Timestamp:1693985870221000, SpanDuration: 12.0ms
==================================
SpanID: 38e24e35723d09c8, SpanName: http:/travel2/query, SpanKind: SERVER, Timestamp:1693985867534000, SpanDuration: 2412.306ms
--SpanID: 40d08b9d4db1cb0c, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693985867623000, SpanDuration: 631.0ms
----SpanID: 83aae3d20dc30993, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985867790000, SpanDuration: 440.0ms
------SpanID: 5de15320327a9d80, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985867990000, SpanDuration: 205.0ms
------SpanID: 5de15320327a9d80, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868102000, SpanDuration: 88.0ms
----SpanID: 83aae3d20dc30993, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985867889000, SpanDuration: 336.0ms
------SpanID: 5de15320327a9d80, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985867990000, SpanDuration: 205.0ms
------SpanID: 5de15320327a9d80, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868102000, SpanDuration: 88.0ms
--SpanID: 40d08b9d4db1cb0c, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693985867708000, SpanDuration: 540.0ms
----SpanID: 83aae3d20dc30993, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985867790000, SpanDuration: 440.0ms
------SpanID: 5de15320327a9d80, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985867990000, SpanDuration: 205.0ms
------SpanID: 5de15320327a9d80, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868102000, SpanDuration: 88.0ms
----SpanID: 83aae3d20dc30993, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985867889000, SpanDuration: 336.0ms
------SpanID: 5de15320327a9d80, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985867990000, SpanDuration: 205.0ms
------SpanID: 5de15320327a9d80, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868102000, SpanDuration: 88.0ms
--SpanID: 35f63e0fbf39a618, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693985868272000, SpanDuration: 31.0ms
----SpanID: b4d00e9c68595299, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985868278000, SpanDuration: 22.0ms
------SpanID: 3ecbdb0b0b200b12, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985868287000, SpanDuration: 10.0ms
------SpanID: 3ecbdb0b0b200b12, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868291000, SpanDuration: 6.0ms
----SpanID: b4d00e9c68595299, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985868282000, SpanDuration: 17.0ms
------SpanID: 3ecbdb0b0b200b12, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985868287000, SpanDuration: 10.0ms
------SpanID: 3ecbdb0b0b200b12, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868291000, SpanDuration: 6.0ms
--SpanID: 35f63e0fbf39a618, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693985868275000, SpanDuration: 27.0ms
----SpanID: b4d00e9c68595299, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985868278000, SpanDuration: 22.0ms
------SpanID: 3ecbdb0b0b200b12, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985868287000, SpanDuration: 10.0ms
------SpanID: 3ecbdb0b0b200b12, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868291000, SpanDuration: 6.0ms
----SpanID: b4d00e9c68595299, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985868282000, SpanDuration: 17.0ms
------SpanID: 3ecbdb0b0b200b12, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985868287000, SpanDuration: 10.0ms
------SpanID: 3ecbdb0b0b200b12, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868291000, SpanDuration: 6.0ms
--SpanID: b195f3e8b6715551, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985868320000, SpanDuration: 148.0ms
--SpanID: b195f3e8b6715551, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985868391000, SpanDuration: 75.0ms
--SpanID: 8f914e0466752f37, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1693985868480000, SpanDuration: 499.0ms
----SpanID: d6af8fdc23a2b39e, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693985868514000, SpanDuration: 457.0ms
------SpanID: 09988ee684fc40c9, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985868537000, SpanDuration: 21.0ms
------SpanID: 09988ee684fc40c9, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985868540000, SpanDuration: 16.0ms
------SpanID: fc776217776aa99b, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985868559000, SpanDuration: 13.0ms
------SpanID: fc776217776aa99b, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985868561000, SpanDuration: 9.0ms
------SpanID: 78446494856a6a6c, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985868575000, SpanDuration: 180.0ms
------SpanID: 78446494856a6a6c, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985868655000, SpanDuration: 98.0ms
------SpanID: 8936d9f6f9dcd6ce, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985868761000, SpanDuration: 10.0ms
------SpanID: 8936d9f6f9dcd6ce, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985868763000, SpanDuration: 5.0ms
------SpanID: afd3d899c93e81be, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693985868775000, SpanDuration: 166.0ms
------SpanID: afd3d899c93e81be, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693985868857000, SpanDuration: 82.0ms
------SpanID: e945084965a2d1c3, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985868942000, SpanDuration: 10.0ms
------SpanID: e945084965a2d1c3, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868947000, SpanDuration: 5.0ms
------SpanID: c85baa236cf8c4e2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985868954000, SpanDuration: 7.0ms
------SpanID: c85baa236cf8c4e2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868956000, SpanDuration: 4.0ms
----SpanID: d6af8fdc23a2b39e, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693985868517000, SpanDuration: 452.0ms
------SpanID: 09988ee684fc40c9, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985868537000, SpanDuration: 21.0ms
------SpanID: 09988ee684fc40c9, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985868540000, SpanDuration: 16.0ms
------SpanID: fc776217776aa99b, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985868559000, SpanDuration: 13.0ms
------SpanID: fc776217776aa99b, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985868561000, SpanDuration: 9.0ms
------SpanID: 78446494856a6a6c, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985868575000, SpanDuration: 180.0ms
------SpanID: 78446494856a6a6c, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985868655000, SpanDuration: 98.0ms
------SpanID: 8936d9f6f9dcd6ce, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985868761000, SpanDuration: 10.0ms
------SpanID: 8936d9f6f9dcd6ce, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985868763000, SpanDuration: 5.0ms
------SpanID: afd3d899c93e81be, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693985868775000, SpanDuration: 166.0ms
------SpanID: afd3d899c93e81be, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693985868857000, SpanDuration: 82.0ms
------SpanID: e945084965a2d1c3, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985868942000, SpanDuration: 10.0ms
------SpanID: e945084965a2d1c3, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868947000, SpanDuration: 5.0ms
------SpanID: c85baa236cf8c4e2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985868954000, SpanDuration: 7.0ms
------SpanID: c85baa236cf8c4e2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868956000, SpanDuration: 4.0ms
--SpanID: 8f914e0466752f37, SpanName: http:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1693985868483000, SpanDuration: 495.0ms
----SpanID: d6af8fdc23a2b39e, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693985868514000, SpanDuration: 457.0ms
------SpanID: 09988ee684fc40c9, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985868537000, SpanDuration: 21.0ms
------SpanID: 09988ee684fc40c9, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985868540000, SpanDuration: 16.0ms
------SpanID: fc776217776aa99b, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985868559000, SpanDuration: 13.0ms
------SpanID: fc776217776aa99b, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985868561000, SpanDuration: 9.0ms
------SpanID: 78446494856a6a6c, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985868575000, SpanDuration: 180.0ms
------SpanID: 78446494856a6a6c, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985868655000, SpanDuration: 98.0ms
------SpanID: 8936d9f6f9dcd6ce, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985868761000, SpanDuration: 10.0ms
------SpanID: 8936d9f6f9dcd6ce, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985868763000, SpanDuration: 5.0ms
------SpanID: afd3d899c93e81be, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693985868775000, SpanDuration: 166.0ms
------SpanID: afd3d899c93e81be, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693985868857000, SpanDuration: 82.0ms
------SpanID: e945084965a2d1c3, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985868942000, SpanDuration: 10.0ms
------SpanID: e945084965a2d1c3, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868947000, SpanDuration: 5.0ms
------SpanID: c85baa236cf8c4e2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985868954000, SpanDuration: 7.0ms
------SpanID: c85baa236cf8c4e2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868956000, SpanDuration: 4.0ms
----SpanID: d6af8fdc23a2b39e, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693985868517000, SpanDuration: 452.0ms
------SpanID: 09988ee684fc40c9, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985868537000, SpanDuration: 21.0ms
------SpanID: 09988ee684fc40c9, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985868540000, SpanDuration: 16.0ms
------SpanID: fc776217776aa99b, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985868559000, SpanDuration: 13.0ms
------SpanID: fc776217776aa99b, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985868561000, SpanDuration: 9.0ms
------SpanID: 78446494856a6a6c, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985868575000, SpanDuration: 180.0ms
------SpanID: 78446494856a6a6c, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985868655000, SpanDuration: 98.0ms
------SpanID: 8936d9f6f9dcd6ce, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985868761000, SpanDuration: 10.0ms
------SpanID: 8936d9f6f9dcd6ce, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985868763000, SpanDuration: 5.0ms
------SpanID: afd3d899c93e81be, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693985868775000, SpanDuration: 166.0ms
------SpanID: afd3d899c93e81be, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693985868857000, SpanDuration: 82.0ms
------SpanID: e945084965a2d1c3, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985868942000, SpanDuration: 10.0ms
------SpanID: e945084965a2d1c3, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985868947000, SpanDuration: 5.0ms
