SpanID: b7f3ac631dfb88cf, SpanName: http:/inside_payment/pay, SpanKind: SERVER, Timestamp:1693988774308000, SpanDuration: 428.071ms
------SpanID: 0c7dbeee0b7c78eb, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988767222000, SpanDuration: 3.0ms
------SpanID: a8710baeb0cfb763, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988767227000, SpanDuration: 6.0ms
------SpanID: a8710baeb0cfb763, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988767229000, SpanDuration: 3.0ms
------SpanID: 739bbf15160fd627, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767234000, SpanDuration: 12.0ms
------SpanID: 739bbf15160fd627, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767235000, SpanDuration: 10.0ms
------SpanID: 14686d59755f208c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767246000, SpanDuration: 6.0ms
------SpanID: 14686d59755f208c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767248000, SpanDuration: 4.0ms
------SpanID: dc9412241ee50696, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693988767253000, SpanDuration: 24.0ms
------SpanID: dc9412241ee50696, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693988767271000, SpanDuration: 5.0ms
------SpanID: 7a6bf39e894f545f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767279000, SpanDuration: 7.0ms
------SpanID: 7a6bf39e894f545f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767282000, SpanDuration: 4.0ms
------SpanID: 386a601b6c27f2a2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767287000, SpanDuration: 17.0ms
------SpanID: 386a601b6c27f2a2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767289000, SpanDuration: 15.0ms
--SpanID: 121e2f2daeaa2dc8, SpanName: http:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1693988767213000, SpanDuration: 96.0ms
----SpanID: dfe99a97e1b52278, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693988767216000, SpanDuration: 91.0ms
------SpanID: 0c7dbeee0b7c78eb, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988767220000, SpanDuration: 6.0ms
------SpanID: 0c7dbeee0b7c78eb, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988767222000, SpanDuration: 3.0ms
------SpanID: a8710baeb0cfb763, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988767227000, SpanDuration: 6.0ms
------SpanID: a8710baeb0cfb763, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988767229000, SpanDuration: 3.0ms
------SpanID: 739bbf15160fd627, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767234000, SpanDuration: 12.0ms
------SpanID: 739bbf15160fd627, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767235000, SpanDuration: 10.0ms
------SpanID: 14686d59755f208c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767246000, SpanDuration: 6.0ms
------SpanID: 14686d59755f208c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767248000, SpanDuration: 4.0ms
------SpanID: dc9412241ee50696, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693988767253000, SpanDuration: 24.0ms
------SpanID: dc9412241ee50696, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693988767271000, SpanDuration: 5.0ms
------SpanID: 7a6bf39e894f545f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767279000, SpanDuration: 7.0ms
------SpanID: 7a6bf39e894f545f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767282000, SpanDuration: 4.0ms
------SpanID: 386a601b6c27f2a2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767287000, SpanDuration: 17.0ms
------SpanID: 386a601b6c27f2a2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767289000, SpanDuration: 15.0ms
----SpanID: dfe99a97e1b52278, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693988767218000, SpanDuration: 89.0ms
------SpanID: 0c7dbeee0b7c78eb, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988767220000, SpanDuration: 6.0ms
------SpanID: 0c7dbeee0b7c78eb, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988767222000, SpanDuration: 3.0ms
------SpanID: a8710baeb0cfb763, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988767227000, SpanDuration: 6.0ms
------SpanID: a8710baeb0cfb763, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988767229000, SpanDuration: 3.0ms
------SpanID: 739bbf15160fd627, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767234000, SpanDuration: 12.0ms
------SpanID: 739bbf15160fd627, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767235000, SpanDuration: 10.0ms
------SpanID: 14686d59755f208c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767246000, SpanDuration: 6.0ms
------SpanID: 14686d59755f208c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767248000, SpanDuration: 4.0ms
------SpanID: dc9412241ee50696, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693988767253000, SpanDuration: 24.0ms
------SpanID: dc9412241ee50696, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693988767271000, SpanDuration: 5.0ms
------SpanID: 7a6bf39e894f545f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767279000, SpanDuration: 7.0ms
------SpanID: 7a6bf39e894f545f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767282000, SpanDuration: 4.0ms
------SpanID: 386a601b6c27f2a2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767287000, SpanDuration: 17.0ms
------SpanID: 386a601b6c27f2a2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767289000, SpanDuration: 15.0ms
--SpanID: c00e94cff5253dd2, SpanName: http:/seat/getseat, SpanKind: CLIENT, Timestamp:1693988767314000, SpanDuration: 58.0ms
----SpanID: 71c0b583f4b320d7, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693988767320000, SpanDuration: 17.0ms
------SpanID: 1e57e6ac28a5c984, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767326000, SpanDuration: 9.0ms
------SpanID: 1e57e6ac28a5c984, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767328000, SpanDuration: 5.0ms
----SpanID: 71c0b583f4b320d7, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693988767321000, SpanDuration: 15.0ms
------SpanID: 1e57e6ac28a5c984, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767326000, SpanDuration: 9.0ms
------SpanID: 1e57e6ac28a5c984, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767328000, SpanDuration: 5.0ms
----SpanID: 824062d8df63b7b6, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693988767348000, SpanDuration: 5.0ms
----SpanID: 824062d8df63b7b6, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693988767350000, SpanDuration: 4.0ms
----SpanID: 1852a6c31ed820a7, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693988767355000, SpanDuration: 14.0ms
------SpanID: 761b1955795d7c67, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767361000, SpanDuration: 6.0ms
------SpanID: 761b1955795d7c67, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767362000, SpanDuration: 4.0ms
----SpanID: 1852a6c31ed820a7, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693988767357000, SpanDuration: 11.0ms
------SpanID: 761b1955795d7c67, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767361000, SpanDuration: 6.0ms
------SpanID: 761b1955795d7c67, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767362000, SpanDuration: 4.0ms
--SpanID: c00e94cff5253dd2, SpanName: http:/seat/getseat, SpanKind: SERVER, Timestamp:1693988767317000, SpanDuration: 54.0ms
----SpanID: 71c0b583f4b320d7, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693988767320000, SpanDuration: 17.0ms
------SpanID: 1e57e6ac28a5c984, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767326000, SpanDuration: 9.0ms
------SpanID: 1e57e6ac28a5c984, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767328000, SpanDuration: 5.0ms
----SpanID: 71c0b583f4b320d7, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693988767321000, SpanDuration: 15.0ms
------SpanID: 1e57e6ac28a5c984, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767326000, SpanDuration: 9.0ms
------SpanID: 1e57e6ac28a5c984, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767328000, SpanDuration: 5.0ms
----SpanID: 824062d8df63b7b6, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693988767348000, SpanDuration: 5.0ms
----SpanID: 824062d8df63b7b6, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693988767350000, SpanDuration: 4.0ms
----SpanID: 1852a6c31ed820a7, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693988767355000, SpanDuration: 14.0ms
------SpanID: 761b1955795d7c67, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767361000, SpanDuration: 6.0ms
------SpanID: 761b1955795d7c67, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767362000, SpanDuration: 4.0ms
----SpanID: 1852a6c31ed820a7, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693988767357000, SpanDuration: 11.0ms
------SpanID: 761b1955795d7c67, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767361000, SpanDuration: 6.0ms
------SpanID: 761b1955795d7c67, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767362000, SpanDuration: 4.0ms
--SpanID: 891688e1f4f65b77, SpanName: http:/orderother/create, SpanKind: CLIENT, Timestamp:1693988767377000, SpanDuration: 65.0ms
----SpanID: e4bc7683b063e476, SpanName: http:/verifylogintoken/e3b81423-386c-418a-9d14-f71, SpanKind: CLIENT, Timestamp:1693988767391000, SpanDuration: 8.0ms
----SpanID: e4bc7683b063e476, SpanName: http:/verifylogintoken/e3b81423-386c-418a-9d14-f71, SpanKind: SERVER, Timestamp:1693988767394000, SpanDuration: 4.0ms
--SpanID: 891688e1f4f65b77, SpanName: http:/orderother/create, SpanKind: SERVER, Timestamp:1693988767379000, SpanDuration: 62.0ms
----SpanID: e4bc7683b063e476, SpanName: http:/verifylogintoken/e3b81423-386c-418a-9d14-f71, SpanKind: CLIENT, Timestamp:1693988767391000, SpanDuration: 8.0ms
----SpanID: e4bc7683b063e476, SpanName: http:/verifylogintoken/e3b81423-386c-418a-9d14-f71, SpanKind: SERVER, Timestamp:1693988767394000, SpanDuration: 4.0ms
--SpanID: f594c0d7ef90bd2b, SpanName: http:/account/findbyid, SpanKind: CLIENT, Timestamp:1693988767445000, SpanDuration: 11.0ms
--SpanID: f594c0d7ef90bd2b, SpanName: http:/account/findbyid, SpanKind: SERVER, Timestamp:1693988767448000, SpanDuration: 8.0ms
--SpanID: 54f768c5a19dc0b8, SpanName: http:/notification/order_cancel_success, SpanKind: CLIENT, Timestamp:1693988767459000, SpanDuration: 1053.0ms
--SpanID: 54f768c5a19dc0b8, SpanName: http:/notification/order_cancel_success, SpanKind: SERVER, Timestamp:1693988767547000, SpanDuration: 951.0ms
==================================
SpanID: e6de5dc70fe70f3f, SpanName: http:/food/getfood, SpanKind: SERVER, Timestamp:1693988763922000, SpanDuration: 544.337ms
--SpanID: cba8d90bb67b5376, SpanName: http:/foodmap/gettrainfoodoftrip, SpanKind: CLIENT, Timestamp:1693988764037000, SpanDuration: 223.0ms
--SpanID: cba8d90bb67b5376, SpanName: http:/foodmap/gettrainfoodoftrip, SpanKind: SERVER, Timestamp:1693988764159000, SpanDuration: 99.0ms
--SpanID: e4669c4630b8ecc4, SpanName: http:/travel/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693988764278000, SpanDuration: 176.0ms
--SpanID: e4669c4630b8ecc4, SpanName: http:/travel/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693988764376000, SpanDuration: 76.0ms
==================================
SpanID: 2a08ddd7b8311748, SpanName: http:/contacts/findcontacts, SpanKind: SERVER, Timestamp:1693988763913000, SpanDuration: 197.603ms
--SpanID: 9e35e41f6f4e11c8, SpanName: http:/verifylogintoken/e3b81423-386c-418a-9d14-f71, SpanKind: CLIENT, Timestamp:1693988764005000, SpanDuration: 42.0ms
--SpanID: 9e35e41f6f4e11c8, SpanName: http:/verifylogintoken/e3b81423-386c-418a-9d14-f71, SpanKind: SERVER, Timestamp:1693988764017000, SpanDuration: 11.0ms
==================================
SpanID: 7a07f2e07edbd04f, SpanName: http:/travel2/query, SpanKind: SERVER, Timestamp:1693988761012000, SpanDuration: 2628.065ms
--SpanID: 64c1c0c29a32f15e, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693988761111000, SpanDuration: 668.0ms
----SpanID: 2b4c977b036ee24c, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988761293000, SpanDuration: 465.0ms
------SpanID: 152caa1220c3e13e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988761509000, SpanDuration: 226.0ms
------SpanID: 152caa1220c3e13e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988761631000, SpanDuration: 98.0ms
----SpanID: 2b4c977b036ee24c, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988761411000, SpanDuration: 343.0ms
------SpanID: 152caa1220c3e13e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988761509000, SpanDuration: 226.0ms
------SpanID: 152caa1220c3e13e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988761631000, SpanDuration: 98.0ms
--SpanID: 64c1c0c29a32f15e, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693988761210000, SpanDuration: 564.0ms
----SpanID: 2b4c977b036ee24c, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988761293000, SpanDuration: 465.0ms
------SpanID: 152caa1220c3e13e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988761509000, SpanDuration: 226.0ms
------SpanID: 152caa1220c3e13e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988761631000, SpanDuration: 98.0ms
----SpanID: 2b4c977b036ee24c, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988761411000, SpanDuration: 343.0ms
------SpanID: 152caa1220c3e13e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988761509000, SpanDuration: 226.0ms
------SpanID: 152caa1220c3e13e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988761631000, SpanDuration: 98.0ms
--SpanID: e26b71de00eb3abe, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693988761792000, SpanDuration: 29.0ms
----SpanID: 9f17ee810d038a57, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988761798000, SpanDuration: 21.0ms
------SpanID: 4021559c25f018a7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988761806000, SpanDuration: 10.0ms
------SpanID: 4021559c25f018a7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988761809000, SpanDuration: 6.0ms
----SpanID: 9f17ee810d038a57, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988761802000, SpanDuration: 16.0ms
------SpanID: 4021559c25f018a7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988761806000, SpanDuration: 10.0ms
------SpanID: 4021559c25f018a7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988761809000, SpanDuration: 6.0ms
--SpanID: e26b71de00eb3abe, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693988761794000, SpanDuration: 26.0ms
----SpanID: 9f17ee810d038a57, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988761798000, SpanDuration: 21.0ms
------SpanID: 4021559c25f018a7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988761806000, SpanDuration: 10.0ms
------SpanID: 4021559c25f018a7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988761809000, SpanDuration: 6.0ms
----SpanID: 9f17ee810d038a57, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988761802000, SpanDuration: 16.0ms
------SpanID: 4021559c25f018a7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988761806000, SpanDuration: 10.0ms
------SpanID: 4021559c25f018a7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988761809000, SpanDuration: 6.0ms
--SpanID: 7bfac09419382ece, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988761838000, SpanDuration: 190.0ms
--SpanID: 7bfac09419382ece, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988761933000, SpanDuration: 92.0ms
--SpanID: 851ae236a97d3554, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1693988762037000, SpanDuration: 521.0ms
----SpanID: e07e91b6bbb057ab, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693988762065000, SpanDuration: 485.0ms
------SpanID: 87fcdce915849fdb, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988762082000, SpanDuration: 15.0ms
------SpanID: 87fcdce915849fdb, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988762084000, SpanDuration: 11.0ms
------SpanID: c46ffddc1f1be5ed, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988762098000, SpanDuration: 9.0ms
------SpanID: c46ffddc1f1be5ed, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988762100000, SpanDuration: 6.0ms
------SpanID: 6ffe60db05fc7fc3, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988762110000, SpanDuration: 203.0ms
------SpanID: 6ffe60db05fc7fc3, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988762207000, SpanDuration: 104.0ms
------SpanID: 4f28869928360ca5, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988762319000, SpanDuration: 10.0ms
------SpanID: 4f28869928360ca5, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988762322000, SpanDuration: 6.0ms
------SpanID: 9404300bee54f452, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693988762338000, SpanDuration: 184.0ms
------SpanID: 9404300bee54f452, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693988762426000, SpanDuration: 93.0ms
------SpanID: ff4a7b29d553e80a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988762523000, SpanDuration: 9.0ms
------SpanID: ff4a7b29d553e80a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988762526000, SpanDuration: 5.0ms
------SpanID: 521d536d28603f5a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988762533000, SpanDuration: 6.0ms
------SpanID: 521d536d28603f5a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988762536000, SpanDuration: 3.0ms
----SpanID: e07e91b6bbb057ab, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693988762068000, SpanDuration: 481.0ms
------SpanID: 87fcdce915849fdb, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988762082000, SpanDuration: 15.0ms
------SpanID: 87fcdce915849fdb, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988762084000, SpanDuration: 11.0ms
------SpanID: c46ffddc1f1be5ed, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988762098000, SpanDuration: 9.0ms
------SpanID: c46ffddc1f1be5ed, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988762100000, SpanDuration: 6.0ms
------SpanID: 6ffe60db05fc7fc3, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988762110000, SpanDuration: 203.0ms
------SpanID: 6ffe60db05fc7fc3, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988762207000, SpanDuration: 104.0ms
------SpanID: 4f28869928360ca5, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988762319000, SpanDuration: 10.0ms
------SpanID: 4f28869928360ca5, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988762322000, SpanDuration: 6.0ms
------SpanID: 9404300bee54f452, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693988762338000, SpanDuration: 184.0ms
------SpanID: 9404300bee54f452, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693988762426000, SpanDuration: 93.0ms
------SpanID: ff4a7b29d553e80a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988762523000, SpanDuration: 9.0ms
------SpanID: ff4a7b29d553e80a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988762526000, SpanDuration: 5.0ms
------SpanID: 521d536d28603f5a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988762533000, SpanDuration: 6.0ms
------SpanID: 521d536d28603f5a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988762536000, SpanDuration: 3.0ms
--SpanID: 851ae236a97d3554, SpanName: http:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1693988762040000, SpanDuration: 518.0ms
----SpanID: e07e91b6bbb057ab, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693988762065000, SpanDuration: 485.0ms
------SpanID: 87fcdce915849fdb, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988762082000, SpanDuration: 15.0ms
------SpanID: 87fcdce915849fdb, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988762084000, SpanDuration: 11.0ms
------SpanID: c46ffddc1f1be5ed, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988762098000, SpanDuration: 9.0ms
------SpanID: c46ffddc1f1be5ed, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988762100000, SpanDuration: 6.0ms
------SpanID: 6ffe60db05fc7fc3, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988762110000, SpanDuration: 203.0ms
------SpanID: 6ffe60db05fc7fc3, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988762207000, SpanDuration: 104.0ms
------SpanID: 4f28869928360ca5, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988762319000, SpanDuration: 10.0ms
------SpanID: 4f28869928360ca5, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988762322000, SpanDuration: 6.0ms
------SpanID: 9404300bee54f452, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693988762338000, SpanDuration: 184.0ms
------SpanID: 9404300bee54f452, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693988762426000, SpanDuration: 93.0ms
------SpanID: ff4a7b29d553e80a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988762523000, SpanDuration: 9.0ms
------SpanID: ff4a7b29d553e80a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988762526000, SpanDuration: 5.0ms
------SpanID: 521d536d28603f5a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988762533000, SpanDuration: 6.0ms
------SpanID: 521d536d28603f5a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988762536000, SpanDuration: 3.0ms
----SpanID: e07e91b6bbb057ab, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693988762068000, SpanDuration: 481.0ms
------SpanID: 87fcdce915849fdb, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988762082000, SpanDuration: 15.0ms
------SpanID: 87fcdce915849fdb, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988762084000, SpanDuration: 11.0ms
------SpanID: c46ffddc1f1be5ed, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988762098000, SpanDuration: 9.0ms
------SpanID: c46ffddc1f1be5ed, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988762100000, SpanDuration: 6.0ms
------SpanID: 6ffe60db05fc7fc3, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988762110000, SpanDuration: 203.0ms
------SpanID: 6ffe60db05fc7fc3, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988762207000, SpanDuration: 104.0ms
------SpanID: 4f28869928360ca5, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988762319000, SpanDuration: 10.0ms
------SpanID: 4f28869928360ca5, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988762322000, SpanDuration: 6.0ms
------SpanID: 9404300bee54f452, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693988762338000, SpanDuration: 184.0ms
------SpanID: 9404300bee54f452, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693988762426000, SpanDuration: 93.0ms
------SpanID: ff4a7b29d553e80a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988762523000, SpanDuration: 9.0ms
