SpanID: 53af54f31bbe1c41, SpanName: http:/click/clicktwice, SpanKind: SERVER, Timestamp:1693472316699000, SpanDuration: 2031.327ms
------------SpanID: 90d8c16bbf78b5af, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693472316565000, SpanDuration: 8.0ms
------------SpanID: 90d8c16bbf78b5af, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693472316567000, SpanDuration: 5.0ms
------------SpanID: 77f9509feba57dca, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1693472316574000, SpanDuration: 21.0ms
--------------SpanID: f2d1367a3382fc52, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316582000, SpanDuration: 11.0ms
--------------SpanID: f2d1367a3382fc52, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316583000, SpanDuration: 9.0ms
------------SpanID: 77f9509feba57dca, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: SERVER, Timestamp:1693472316577000, SpanDuration: 17.0ms
--------------SpanID: f2d1367a3382fc52, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316582000, SpanDuration: 11.0ms
--------------SpanID: f2d1367a3382fc52, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316583000, SpanDuration: 9.0ms
------------SpanID: 99b949303be55185, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693472316596000, SpanDuration: 12.0ms
------------SpanID: 99b949303be55185, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693472316599000, SpanDuration: 7.0ms
----------SpanID: 50eda8c353e279fa, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316613000, SpanDuration: 10.0ms
----------SpanID: 50eda8c353e279fa, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316615000, SpanDuration: 7.0ms
--------SpanID: e8754e0634080504, SpanName: http:/travel/gettripalldetailinfo/, SpanKind: SERVER, Timestamp:1693472316019000, SpanDuration: 617.0ms
----------SpanID: 60de3d940832478a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316029000, SpanDuration: 22.0ms
------------SpanID: 1580fcbb55f38b9e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316033000, SpanDuration: 14.0ms
--------------SpanID: 74092d103eb65389, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316036000, SpanDuration: 6.0ms
--------------SpanID: 74092d103eb65389, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316037000, SpanDuration: 4.0ms
------------SpanID: 1580fcbb55f38b9e, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316034000, SpanDuration: 12.0ms
--------------SpanID: 74092d103eb65389, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316036000, SpanDuration: 6.0ms
--------------SpanID: 74092d103eb65389, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316037000, SpanDuration: 4.0ms
----------SpanID: 60de3d940832478a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693472316031000, SpanDuration: 19.0ms
------------SpanID: 1580fcbb55f38b9e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316033000, SpanDuration: 14.0ms
--------------SpanID: 74092d103eb65389, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316036000, SpanDuration: 6.0ms
--------------SpanID: 74092d103eb65389, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316037000, SpanDuration: 4.0ms
------------SpanID: 1580fcbb55f38b9e, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316034000, SpanDuration: 12.0ms
--------------SpanID: 74092d103eb65389, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316036000, SpanDuration: 6.0ms
--------------SpanID: 74092d103eb65389, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316037000, SpanDuration: 4.0ms
----------SpanID: b1b34f36168b51f3, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316059000, SpanDuration: 49.0ms
------------SpanID: 16c622a380aa334c, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316063000, SpanDuration: 26.0ms
--------------SpanID: 65f54590eb348b70, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316076000, SpanDuration: 12.0ms
--------------SpanID: 65f54590eb348b70, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316084000, SpanDuration: 3.0ms
------------SpanID: 16c622a380aa334c, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316069000, SpanDuration: 20.0ms
--------------SpanID: 65f54590eb348b70, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316076000, SpanDuration: 12.0ms
--------------SpanID: 65f54590eb348b70, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316084000, SpanDuration: 3.0ms
----------SpanID: b1b34f36168b51f3, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693472316061000, SpanDuration: 30.0ms
------------SpanID: 16c622a380aa334c, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316063000, SpanDuration: 26.0ms
--------------SpanID: 65f54590eb348b70, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316076000, SpanDuration: 12.0ms
--------------SpanID: 65f54590eb348b70, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316084000, SpanDuration: 3.0ms
------------SpanID: 16c622a380aa334c, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316069000, SpanDuration: 20.0ms
--------------SpanID: 65f54590eb348b70, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316076000, SpanDuration: 12.0ms
--------------SpanID: 65f54590eb348b70, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316084000, SpanDuration: 3.0ms
----------SpanID: 23a4848b39ad03ac, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316109000, SpanDuration: 7.0ms
----------SpanID: 23a4848b39ad03ac, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316110000, SpanDuration: 5.0ms
----------SpanID: ee0dacd88299c19c, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1693472316117000, SpanDuration: 119.0ms
------------SpanID: c6d18d1c53a65831, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693472316121000, SpanDuration: 112.0ms
--------------SpanID: 62625845edcc29a5, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316126000, SpanDuration: 6.0ms
--------------SpanID: 62625845edcc29a5, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316128000, SpanDuration: 3.0ms
--------------SpanID: aec1017b3b8737fc, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316133000, SpanDuration: 6.0ms
--------------SpanID: aec1017b3b8737fc, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316135000, SpanDuration: 3.0ms
--------------SpanID: ef15c98e1890fd74, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316142000, SpanDuration: 14.0ms
--------------SpanID: ef15c98e1890fd74, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316148000, SpanDuration: 8.0ms
--------------SpanID: 1ada7fc6e8480ff0, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316157000, SpanDuration: 40.0ms
--------------SpanID: 1ada7fc6e8480ff0, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316160000, SpanDuration: 36.0ms
--------------SpanID: 3d851a6edcddef5f, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693472316198000, SpanDuration: 15.0ms
--------------SpanID: 3d851a6edcddef5f, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693472316202000, SpanDuration: 8.0ms
--------------SpanID: 3d087189f095832b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316216000, SpanDuration: 7.0ms
--------------SpanID: 3d087189f095832b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316219000, SpanDuration: 4.0ms
--------------SpanID: fce26c2516a5e7f7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316224000, SpanDuration: 7.0ms
--------------SpanID: fce26c2516a5e7f7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316227000, SpanDuration: 4.0ms
------------SpanID: c6d18d1c53a65831, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693472316123000, SpanDuration: 109.0ms
--------------SpanID: 62625845edcc29a5, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316126000, SpanDuration: 6.0ms
--------------SpanID: 62625845edcc29a5, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316128000, SpanDuration: 3.0ms
--------------SpanID: aec1017b3b8737fc, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316133000, SpanDuration: 6.0ms
--------------SpanID: aec1017b3b8737fc, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316135000, SpanDuration: 3.0ms
--------------SpanID: ef15c98e1890fd74, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316142000, SpanDuration: 14.0ms
--------------SpanID: ef15c98e1890fd74, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316148000, SpanDuration: 8.0ms
--------------SpanID: 1ada7fc6e8480ff0, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316157000, SpanDuration: 40.0ms
--------------SpanID: 1ada7fc6e8480ff0, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316160000, SpanDuration: 36.0ms
--------------SpanID: 3d851a6edcddef5f, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693472316198000, SpanDuration: 15.0ms
--------------SpanID: 3d851a6edcddef5f, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693472316202000, SpanDuration: 8.0ms
--------------SpanID: 3d087189f095832b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316216000, SpanDuration: 7.0ms
--------------SpanID: 3d087189f095832b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316219000, SpanDuration: 4.0ms
--------------SpanID: fce26c2516a5e7f7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316224000, SpanDuration: 7.0ms
--------------SpanID: fce26c2516a5e7f7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316227000, SpanDuration: 4.0ms
----------SpanID: ee0dacd88299c19c, SpanName: http:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1693472316119000, SpanDuration: 116.0ms
------------SpanID: c6d18d1c53a65831, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693472316121000, SpanDuration: 112.0ms
--------------SpanID: 62625845edcc29a5, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316126000, SpanDuration: 6.0ms
--------------SpanID: 62625845edcc29a5, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316128000, SpanDuration: 3.0ms
--------------SpanID: aec1017b3b8737fc, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316133000, SpanDuration: 6.0ms
--------------SpanID: aec1017b3b8737fc, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316135000, SpanDuration: 3.0ms
--------------SpanID: ef15c98e1890fd74, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316142000, SpanDuration: 14.0ms
--------------SpanID: ef15c98e1890fd74, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316148000, SpanDuration: 8.0ms
--------------SpanID: 1ada7fc6e8480ff0, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316157000, SpanDuration: 40.0ms
--------------SpanID: 1ada7fc6e8480ff0, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316160000, SpanDuration: 36.0ms
--------------SpanID: 3d851a6edcddef5f, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693472316198000, SpanDuration: 15.0ms
--------------SpanID: 3d851a6edcddef5f, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693472316202000, SpanDuration: 8.0ms
--------------SpanID: 3d087189f095832b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316216000, SpanDuration: 7.0ms
--------------SpanID: 3d087189f095832b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316219000, SpanDuration: 4.0ms
--------------SpanID: fce26c2516a5e7f7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316224000, SpanDuration: 7.0ms
--------------SpanID: fce26c2516a5e7f7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316227000, SpanDuration: 4.0ms
------------SpanID: c6d18d1c53a65831, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693472316123000, SpanDuration: 109.0ms
--------------SpanID: 62625845edcc29a5, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316126000, SpanDuration: 6.0ms
--------------SpanID: 62625845edcc29a5, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316128000, SpanDuration: 3.0ms
--------------SpanID: aec1017b3b8737fc, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316133000, SpanDuration: 6.0ms
--------------SpanID: aec1017b3b8737fc, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316135000, SpanDuration: 3.0ms
--------------SpanID: ef15c98e1890fd74, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316142000, SpanDuration: 14.0ms
--------------SpanID: ef15c98e1890fd74, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316148000, SpanDuration: 8.0ms
--------------SpanID: 1ada7fc6e8480ff0, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316157000, SpanDuration: 40.0ms
--------------SpanID: 1ada7fc6e8480ff0, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316160000, SpanDuration: 36.0ms
--------------SpanID: 3d851a6edcddef5f, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693472316198000, SpanDuration: 15.0ms
--------------SpanID: 3d851a6edcddef5f, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693472316202000, SpanDuration: 8.0ms
--------------SpanID: 3d087189f095832b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316216000, SpanDuration: 7.0ms
--------------SpanID: 3d087189f095832b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316219000, SpanDuration: 4.0ms
--------------SpanID: fce26c2516a5e7f7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316224000, SpanDuration: 7.0ms
--------------SpanID: fce26c2516a5e7f7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316227000, SpanDuration: 4.0ms
----------SpanID: e3d2d798b170a41a, SpanName: http:/order/calculate, SpanKind: CLIENT, Timestamp:1693472316237000, SpanDuration: 9.0ms
----------SpanID: e3d2d798b170a41a, SpanName: http:/order/calculate, SpanKind: SERVER, Timestamp:1693472316239000, SpanDuration: 7.0ms
----------SpanID: f40840214908e113, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316247000, SpanDuration: 18.0ms
------------SpanID: 56144db105f2bfd2, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316251000, SpanDuration: 12.0ms
--------------SpanID: c6cb26f0bdaa4721, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316254000, SpanDuration: 6.0ms
--------------SpanID: c6cb26f0bdaa4721, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316256000, SpanDuration: 4.0ms
------------SpanID: 56144db105f2bfd2, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316253000, SpanDuration: 10.0ms
--------------SpanID: c6cb26f0bdaa4721, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316254000, SpanDuration: 6.0ms
--------------SpanID: c6cb26f0bdaa4721, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316256000, SpanDuration: 4.0ms
----------SpanID: f40840214908e113, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693472316249000, SpanDuration: 15.0ms
------------SpanID: 56144db105f2bfd2, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316251000, SpanDuration: 12.0ms
--------------SpanID: c6cb26f0bdaa4721, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316254000, SpanDuration: 6.0ms
--------------SpanID: c6cb26f0bdaa4721, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316256000, SpanDuration: 4.0ms
------------SpanID: 56144db105f2bfd2, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316253000, SpanDuration: 10.0ms
--------------SpanID: c6cb26f0bdaa4721, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316254000, SpanDuration: 6.0ms
--------------SpanID: c6cb26f0bdaa4721, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316256000, SpanDuration: 4.0ms
----------SpanID: 4a80f3e649df6f3e, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316268000, SpanDuration: 20.0ms
------------SpanID: 2cffb69d32b21443, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316272000, SpanDuration: 15.0ms
--------------SpanID: 25f8eedec3e0614a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316280000, SpanDuration: 6.0ms
--------------SpanID: 25f8eedec3e0614a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316283000, SpanDuration: 2.0ms
------------SpanID: 2cffb69d32b21443, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316278000, SpanDuration: 8.0ms
--------------SpanID: 25f8eedec3e0614a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316280000, SpanDuration: 6.0ms
--------------SpanID: 25f8eedec3e0614a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316283000, SpanDuration: 2.0ms
----------SpanID: 4a80f3e649df6f3e, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693472316270000, SpanDuration: 18.0ms
------------SpanID: 2cffb69d32b21443, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316272000, SpanDuration: 15.0ms
--------------SpanID: 25f8eedec3e0614a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316280000, SpanDuration: 6.0ms
--------------SpanID: 25f8eedec3e0614a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316283000, SpanDuration: 2.0ms
------------SpanID: 2cffb69d32b21443, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316278000, SpanDuration: 8.0ms
--------------SpanID: 25f8eedec3e0614a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316280000, SpanDuration: 6.0ms
--------------SpanID: 25f8eedec3e0614a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316283000, SpanDuration: 2.0ms
----------SpanID: a2c3f417160f5919, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316289000, SpanDuration: 24.0ms
------------SpanID: 8c8bae301502270b, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316293000, SpanDuration: 12.0ms
--------------SpanID: 07ddf31706a44f04, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316297000, SpanDuration: 6.0ms
--------------SpanID: 07ddf31706a44f04, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316299000, SpanDuration: 3.0ms
------------SpanID: 8c8bae301502270b, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316295000, SpanDuration: 9.0ms
--------------SpanID: 07ddf31706a44f04, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316297000, SpanDuration: 6.0ms
--------------SpanID: 07ddf31706a44f04, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316299000, SpanDuration: 3.0ms
----------SpanID: a2c3f417160f5919, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693472316291000, SpanDuration: 15.0ms
------------SpanID: 8c8bae301502270b, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316293000, SpanDuration: 12.0ms
--------------SpanID: 07ddf31706a44f04, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316297000, SpanDuration: 6.0ms
--------------SpanID: 07ddf31706a44f04, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316299000, SpanDuration: 3.0ms
------------SpanID: 8c8bae301502270b, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316295000, SpanDuration: 9.0ms
--------------SpanID: 07ddf31706a44f04, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316297000, SpanDuration: 6.0ms
--------------SpanID: 07ddf31706a44f04, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316299000, SpanDuration: 3.0ms
----------SpanID: 27cd92e4bc15bcf2, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316314000, SpanDuration: 48.0ms
------------SpanID: c085c5c09e66b2e3, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316325000, SpanDuration: 24.0ms
--------------SpanID: bb9ef2ab37de766d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316330000, SpanDuration: 16.0ms
--------------SpanID: bb9ef2ab37de766d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316332000, SpanDuration: 13.0ms
------------SpanID: c085c5c09e66b2e3, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316328000, SpanDuration: 19.0ms
--------------SpanID: bb9ef2ab37de766d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316330000, SpanDuration: 16.0ms
--------------SpanID: bb9ef2ab37de766d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316332000, SpanDuration: 13.0ms
----------SpanID: 27cd92e4bc15bcf2, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693472316323000, SpanDuration: 39.0ms
------------SpanID: c085c5c09e66b2e3, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316325000, SpanDuration: 24.0ms
--------------SpanID: bb9ef2ab37de766d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316330000, SpanDuration: 16.0ms
--------------SpanID: bb9ef2ab37de766d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316332000, SpanDuration: 13.0ms
------------SpanID: c085c5c09e66b2e3, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316328000, SpanDuration: 19.0ms
--------------SpanID: bb9ef2ab37de766d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316330000, SpanDuration: 16.0ms
--------------SpanID: bb9ef2ab37de766d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316332000, SpanDuration: 13.0ms
----------SpanID: 19b4be5a74a758a3, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693472316363000, SpanDuration: 117.0ms
------------SpanID: f56ea06f36b1ff9f, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1693472316371000, SpanDuration: 34.0ms
--------------SpanID: 935f612bdbec659a, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316387000, SpanDuration: 14.0ms
--------------SpanID: 935f612bdbec659a, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316390000, SpanDuration: 10.0ms
------------SpanID: f56ea06f36b1ff9f, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: SERVER, Timestamp:1693472316373000, SpanDuration: 31.0ms
--------------SpanID: 935f612bdbec659a, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316387000, SpanDuration: 14.0ms
--------------SpanID: 935f612bdbec659a, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316390000, SpanDuration: 10.0ms
------------SpanID: 0b6a2c57cbb5dee9, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693472316416000, SpanDuration: 14.0ms
------------SpanID: 0b6a2c57cbb5dee9, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693472316424000, SpanDuration: 6.0ms
------------SpanID: 31e5ed65bda07097, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1693472316431000, SpanDuration: 27.0ms
--------------SpanID: 6dfa1150bd61a000, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316439000, SpanDuration: 16.0ms
--------------SpanID: 6dfa1150bd61a000, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316441000, SpanDuration: 14.0ms
------------SpanID: 31e5ed65bda07097, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: SERVER, Timestamp:1693472316433000, SpanDuration: 24.0ms
--------------SpanID: 6dfa1150bd61a000, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316439000, SpanDuration: 16.0ms
--------------SpanID: 6dfa1150bd61a000, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316441000, SpanDuration: 14.0ms
------------SpanID: 242bede5efba7f45, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693472316459000, SpanDuration: 17.0ms
------------SpanID: 242bede5efba7f45, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693472316469000, SpanDuration: 7.0ms
----------SpanID: 19b4be5a74a758a3, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693472316366000, SpanDuration: 112.0ms
------------SpanID: f56ea06f36b1ff9f, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1693472316371000, SpanDuration: 34.0ms
